"","CT_ID_10","year","parcelpct","privateconflict","socdis","udensity","violence","ISD_nbhd","rperunit","udensity_lag1","udensity_lag2","parcelpct_lag1","parcelpct_lag2","rperunit_lag1","rperunit_lag2","medincome","udensity_lead1","udensity_lead2","parcelpct_lead1","parcelpct_lead2","rperunit_lead1","rperunit_lead2"
"25025110201-2012","25025110201","2012",0.00272479564032698,8.9126559714795,1.7825311942959,0.00111234705228031,28.5204991087344,17,0,0,NA,0,NA,0,NA,51316,0,0.00108932461873638,0,0.00272479564032698,0,0
"25025110201-2013","25025110201","2013",0,8.40336134453782,2.94117647058824,0,19.327731092437,17,0,0.00111234705228031,0,0.00272479564032698,0,0,0,45329,0.00108932461873638,0.00319488817891374,0.00272479564032698,0.00544959128065395,0,0.0276890308839191
"25025110201-2014","25025110201","2014",0.00272479564032698,12.924071082391,4.44264943457189,0.00108932461873638,21.40549273021,17,0,0,0.00111234705228031,0,0.00272479564032698,0,0,46341,0.00319488817891374,0.00423728813559322,0.00544959128065395,0.0108991825613079,0.0276890308839191,0.0413135593220339
"25025110201-2015","25025110201","2015",0.00544959128065395,12.7388535031847,0.796178343949045,0.00319488817891374,16.3216560509554,17,0.0276890308839191,0.00108932461873638,0,0.00272479564032698,0,0,0,45945,0.00423728813559322,0.00944386149003148,0.0108991825613079,0.0190735694822888,0.0413135593220339,0.103882476390346
"25025110201-2016","25025110201","2016",0.0108991825613079,12.7388535031847,1.19426751592357,0.00423728813559322,19.5063694267516,17,0.0413135593220339,0.00319488817891374,0.00108932461873638,0.00544959128065395,0.00272479564032698,0.0276890308839191,0,44449,0.00944386149003148,NA,0.0190735694822888,NA,0.103882476390346,NA
"25025110201-2017","25025110201","2017",0.0190735694822888,13.9331210191083,3.98089171974522,0.00944386149003148,17.1178343949045,17,0.103882476390346,0.00423728813559322,0.00319488817891374,0.0108991825613079,0.00544959128065395,0.0413135593220339,0.0276890308839191,43235,NA,NA,NA,NA,NA,NA
"25025110301-2011","25025110301","2011",0,6.84655658477648,3.6246476037052,0,11.6794200563834,17,0,NA,NA,NA,NA,NA,NA,72159,0.00417536534446764,0.00103842159916926,0.00560224089635854,0.00140056022408964,0.0407098121085595,0.0290758047767394
"25025110301-2012","25025110301","2012",0.00560224089635854,5.13428120063191,1.18483412322275,0.00417536534446764,13.0331753554502,17,0.0407098121085595,0,NA,0,NA,0,NA,72435,0.00103842159916926,0.00103734439834025,0.00140056022408964,0.00140056022408964,0.0290758047767394,0.0798755186721992
"25025110301-2013","25025110301","2013",0.00140056022408964,7.13481036425084,2.25309800976342,0.00103842159916926,12.7675553886594,17,0.0290758047767394,0.00417536534446764,0,0.00560224089635854,0,0.0407098121085595,0,74707,0.00103734439834025,0.00592300098716683,0.00140056022408964,0.00840336134453781,0.0798755186721992,0.104639684106614
"25025110301-2014","25025110301","2014",0.00140056022408964,8.84955752212389,3.31858407079646,0.00103734439834025,11.7994100294985,17,0.0798755186721992,0.00103842159916926,0.00417536534446764,0.00140056022408964,0.00560224089635854,0.0290758047767394,0.0407098121085595,74469,0.00592300098716683,0.00589970501474926,0.00840336134453781,0.00840336134453781,0.104639684106614,0.103244837758112
"25025110301-2015","25025110301","2015",0.00840336134453781,7.43218134522482,4.83091787439614,0.00592300098716683,21.553325901152,17,0.104639684106614,0.00103734439834025,0.00103842159916926,0.00140056022408964,0.00140056022408964,0.0798755186721992,0.0290758047767394,73438,0.00589970501474926,0.00848256361922714,0.00840336134453781,0.0126050420168067,0.103244837758112,0.155513666352498
"25025110301-2016","25025110301","2016",0.00840336134453781,11.1482720178372,3.71609067261241,0.00589970501474926,20.8101077666295,17,0.103244837758112,0.00592300098716683,0.00103734439834025,0.00840336134453781,0.00140056022408964,0.104639684106614,0.0798755186721992,77500,0.00848256361922714,NA,0.0126050420168067,NA,0.155513666352498,NA
"25025110301-2017","25025110301","2017",0.0126050420168067,9.29022668153103,6.68896321070234,0.00848256361922714,24.1545893719807,17,0.155513666352498,0.00589970501474926,0.00592300098716683,0.00840336134453781,0.00840336134453781,0.103244837758112,0.104639684106614,76563,NA,NA,NA,NA,NA,NA
"25025110401-2011","25025110401","2011",0,6.45641917059846,1.9865905140303,0,15.3960764837348,17,0,NA,NA,NA,NA,NA,NA,48750,0.000721500721500722,0.00139958012596221,0.00153374233128834,0.00306748466257669,0,0.00839748075577327
"25025110401-2012","25025110401","2012",0.00153374233128834,12.9482071713147,2.24103585657371,0.000721500721500722,14.1932270916335,17,0,0,NA,0,NA,0,NA,53276,0.00139958012596221,0,0.00306748466257669,0,0.00839748075577327,0.0340041637751561
"25025110401-2013","25025110401","2013",0.00306748466257669,13.0548302872063,3.65535248041775,0.00139958012596221,22.7154046997389,17,0.00839748075577327,0.000721500721500722,0,0.00153374233128834,0,0,0,56532,0,0.00205902539464653,0,0.00460122699386503,0.0340041637751561,0.059025394646534
"25025110401-2014","25025110401","2014",0,12.1352956364575,5.68035114898012,0,20.1394268009295,17,0.0340041637751561,0.00139958012596221,0.000721500721500722,0.00306748466257669,0.00153374233128834,0.00839748075577327,0,60095,0.00205902539464653,0.00205338809034908,0.00460122699386503,0.00460122699386503,0.059025394646534,0.0506502395619439
"25025110401-2015","25025110401","2015",0.00460122699386503,11.9426751592357,2.38853503184713,0.00205902539464653,16.4543524416136,17,0.059025394646534,0,0.00139958012596221,0,0.00306748466257669,0.0340041637751561,0.00839748075577327,51439,0.00205338809034908,0.00203527815468114,0.00460122699386503,0.00460122699386503,0.0506502395619439,0.019674355495251
"25025110401-2016","25025110401","2016",0.00460122699386503,10.8811040339703,3.18471337579618,0.00205338809034908,13.8004246284501,17,0.0506502395619439,0.00205902539464653,0,0.00460122699386503,0,0.059025394646534,0.0340041637751561,58864,0.00203527815468114,NA,0.00460122699386503,NA,0.019674355495251,NA
"25025110401-2017","25025110401","2017",0.00460122699386503,10.0849256900212,5.04246284501062,0.00203527815468114,13.2696390658174,17,0.019674355495251,0.00205338809034908,0.00205902539464653,0.00460122699386503,0.00460122699386503,0.0506502395619439,0.059025394646534,59911,NA,NA,NA,NA,NA,NA
"25025110403-2011","25025110403","2011",0.00174978127734033,7.63512155917219,1.20554550934298,0.00112739571589628,6.02772754671489,17,0.0028184892897407,NA,NA,NA,NA,NA,NA,65417,0,0.00167037861915367,0,0.0026246719160105,0.0124153498871332,0.0161469933184855
"25025110403-2012","25025110403","2012",0,12.3481781376518,1.21457489878543,0,14.9797570850202,17,0.0124153498871332,0.00112739571589628,NA,0.00174978127734033,NA,0.0028184892897407,NA,64357,0.00167037861915367,0.00222593210907067,0.0026246719160105,0.00349956255468067,0.0161469933184855,0.0211463550361714
"25025110403-2013","25025110403","2013",0.0026246719160105,7.62066045723963,1.48179508890771,0.00167037861915367,11.0076206604572,17,0.0161469933184855,0,0.00112739571589628,0,0.00174978127734033,0.0124153498871332,0.0028184892897407,66105,0.00222593210907067,0.00493421052631579,0.00349956255468067,0.0078740157480315,0.0211463550361714,0.0361842105263158
"25025110403-2014","25025110403","2014",0.00349956255468067,8.06100217864924,1.08932461873638,0.00222593210907067,12.2004357298475,17,0.0211463550361714,0.00167037861915367,0,0.0026246719160105,0,0.0161469933184855,0.0124153498871332,67031,0.00493421052631579,0.0043525571273123,0.0078740157480315,0.00699912510936133,0.0361842105263158,0.0266594124047878
"25025110403-2015","25025110403","2015",0.0078740157480315,5.550621669627,1.55417406749556,0.00493421052631579,11.9893428063943,17,0.0361842105263158,0.00222593210907067,0.00167037861915367,0.00349956255468067,0.0026246719160105,0.0211463550361714,0.0161469933184855,75064,0.0043525571273123,0.00813890396093326,0.00699912510936133,0.0131233595800525,0.0266594124047878,0.106348345089528
"25025110403-2016","25025110403","2016",0.00699912510936133,5.32859680284192,0.66607460035524,0.0043525571273123,11.7673179396092,17,0.0266594124047878,0.00493421052631579,0.00222593210907067,0.0078740157480315,0.00349956255468067,0.0361842105263158,0.0211463550361714,77243,0.00813890396093326,NA,0.0131233595800525,NA,0.106348345089528,NA
"25025110403-2017","25025110403","2017",0.0131233595800525,7.32682060390764,0.44404973357016,0.00813890396093326,12.8774422735346,17,0.106348345089528,0.0043525571273123,0.00493421052631579,0.00699912510936133,0.0078740157480315,0.0266594124047878,0.0361842105263158,81071,NA,NA,NA,NA,NA,NA
"25025110501-2011","25025110501","2011",0,4.98753117206983,0.27708506511499,0,6.09587143252979,17,0,NA,NA,NA,NA,NA,NA,77201,0.00147492625368732,0,0.00211864406779661,0,0,0
"25025110501-2012","25025110501","2012",0.00211864406779661,8.61350375104196,0.555709919422062,0.00147492625368732,9.44706863017505,17,0,0,NA,0,NA,0,NA,83646,0,0.000730994152046784,0,0.00105932203389831,0,0.0153508771929825
"25025110501-2013","25025110501","2013",0,8.33101916134407,0,0,3.05470702582616,17,0,0.00147492625368732,0,0.00211864406779661,0,0,0,84656,0.000730994152046784,0.00209205020920502,0.00105932203389831,0.00317796610169492,0.0153508771929825,0.0376569037656904
"25025110501-2014","25025110501","2014",0.00105932203389831,8.07799442896936,1.39275766016713,0.000730994152046784,5.84958217270195,17,0.0153508771929825,0,0.00147492625368732,0,0.00211864406779661,0,0,84020,0.00209205020920502,0.00136239782016349,0.00317796610169492,0.00211864406779661,0.0376569037656904,0.0136239782016349
"25025110501-2015","25025110501","2015",0.00317796610169492,7.05417607223476,1.69300225733634,0.00209205020920502,4.23250564334086,17,0.0376569037656904,0.000730994152046784,0,0.00105932203389831,0,0.0153508771929825,0,77727,0.00136239782016349,0.00403768506056528,0.00211864406779661,0.00635593220338983,0.0136239782016349,0.0262449528936743
"25025110501-2016","25025110501","2016",0.00211864406779661,4.51467268623025,0.564334085778781,0.00136239782016349,3.66817155756208,17,0.0136239782016349,0.00209205020920502,0.000730994152046784,0.00317796610169492,0.00105932203389831,0.0376569037656904,0.0153508771929825,78333,0.00403768506056528,NA,0.00635593220338983,NA,0.0262449528936743,NA
"25025110501-2017","25025110501","2017",0.00635593220338983,4.23250564334086,0.28216704288939,0.00403768506056528,6.20767494356659,17,0.0262449528936743,0.00136239782016349,0.00209205020920502,0.00211864406779661,0.00317796610169492,0.0136239782016349,0.0376569037656904,81500,NA,NA,NA,NA,NA,NA
"25025110502-2011","25025110502","2011",0.00202224469160768,10.5540897097625,5.0131926121372,0.00116346713205352,24.0105540897098,17,0.00698080279232112,NA,NA,NA,NA,NA,NA,53789,0.00116822429906542,0.00684931506849315,0.00202224469160768,0.0111223458038423,0.00642523364485981,0.00684931506849315
"25025110502-2012","25025110502","2012",0.00202224469160768,12.3106060606061,2.84090909090909,0.00116822429906542,19.8863636363636,17,0.00642523364485981,0.00116346713205352,NA,0.00202224469160768,NA,0.00698080279232112,NA,61103,0.00684931506849315,0.00340328984685196,0.0111223458038423,0.00606673407482305,0.00684931506849315,0.0289279636982416
"25025110502-2013","25025110502","2013",0.0111223458038423,12.829169480081,4.27638982669368,0.00684931506849315,20.481656538375,17,0.00684931506849315,0.00116822429906542,0.00116346713205352,0.00202224469160768,0.00202224469160768,0.00642523364485981,0.00698080279232112,77625,0.00340328984685196,0.0071389346512905,0.00606673407482305,0.0121334681496461,0.0289279636982416,0.0988467874794069
"25025110502-2014","25025110502","2014",0.00606673407482305,8.77944325481799,6.42398286937901,0.00340328984685196,15.4175588865096,17,0.0289279636982416,0.00684931506849315,0.00116822429906542,0.0111223458038423,0.00202224469160768,0.00684931506849315,0.00642523364485981,77083,0.0071389346512905,0.00866738894907909,0.0121334681496461,0.0151668351870576,0.0988467874794069,0.137053087757313
"25025110502-2015","25025110502","2015",0.0121334681496461,6.87285223367698,4.29553264604811,0.0071389346512905,13.5309278350515,17,0.0988467874794069,0.00340328984685196,0.00684931506849315,0.00606673407482305,0.0111223458038423,0.0289279636982416,0.00684931506849315,72318,0.00866738894907909,0.014145810663765,0.0151668351870576,0.0252780586450961,0.137053087757313,0.156692056583243
"25025110502-2016","25025110502","2016",0.0151668351870576,6.65807560137457,2.79209621993127,0.00866738894907909,12.6718213058419,17,0.137053087757313,0.0071389346512905,0.00340328984685196,0.0121334681496461,0.00606673407482305,0.0988467874794069,0.0289279636982416,80750,0.014145810663765,NA,0.0252780586450961,NA,0.156692056583243,NA
"25025110502-2017","25025110502","2017",0.0252780586450961,6.22852233676976,4.08075601374571,0.014145810663765,11.3831615120275,17,0.156692056583243,0.00866738894907909,0.0071389346512905,0.0151668351870576,0.0121334681496461,0.137053087757313,0.0988467874794069,85120,NA,NA,NA,NA,NA,NA
"25025110601-2011","25025110601","2011",0.00104602510460251,4.11061285500747,0.373692077727952,0.000812347684809098,2.61584454409567,22,0.00324939073923639,NA,NA,NA,NA,NA,NA,89931,0.00235849056603774,0.00153964588144727,0.00313807531380753,0.00209205020920502,0.00707547169811321,0.0069284064665127
"25025110601-2012","25025110601","2012",0.00313807531380753,8.34782608695652,0.347826086956522,0.00235849056603774,1.39130434782609,22,0.00707547169811321,0.000812347684809098,NA,0.00104602510460251,NA,0.00324939073923639,NA,89896,0.00153964588144727,0.00233644859813084,0.00209205020920502,0.00313807531380753,0.0069284064665127,0.0132398753894081
"25025110601-2013","25025110601","2013",0.00209205020920502,2.37610319076714,0,0.00153964588144727,6.44942294636796,22,0.0069284064665127,0.00235849056603774,0.000812347684809098,0.00313807531380753,0.00104602510460251,0.00707547169811321,0.00324939073923639,85346,0.00233644859813084,0.00226757369614512,0.00313807531380753,0.00313807531380753,0.0132398753894081,0.0272108843537415
"25025110601-2014","25025110601","2014",0.00313807531380753,3.88143966125618,0.705716302046577,0.00233644859813084,5.64573041637262,22,0.0132398753894081,0.00153964588144727,0.00235849056603774,0.00209205020920502,0.00313807531380753,0.0069284064665127,0.00707547169811321,95556,0.00226757369614512,0.00458365164247517,0.00313807531380753,0.00627615062761506,0.0272108843537415,0.080977845683728
"25025110601-2015","25025110601","2015",0.00313807531380753,1.33734536944166,1.67168171180207,0.00226757369614512,2.67469073888332,22,0.0272108843537415,0.00233644859813084,0.00153964588144727,0.00313807531380753,0.00209205020920502,0.0132398753894081,0.0069284064665127,87426,0.00458365164247517,0.00537221795855718,0.00627615062761506,0.00732217573221757,0.080977845683728,0.109746738296239
"25025110601-2016","25025110601","2016",0.00627615062761506,2.67469073888332,1.00300902708124,0.00458365164247517,2.67469073888332,22,0.080977845683728,0.00226757369614512,0.00233644859813084,0.00313807531380753,0.00313807531380753,0.0272108843537415,0.0132398753894081,85735,0.00537221795855718,NA,0.00732217573221757,NA,0.109746738296239,NA
"25025110601-2017","25025110601","2017",0.00732217573221757,2.00601805416249,0.334336342360415,0.00537221795855718,2.00601805416249,22,0.109746738296239,0.00458365164247517,0.00226757369614512,0.00627615062761506,0.00313807531380753,0.080977845683728,0.0272108843537415,100417,NA,NA,NA,NA,NA,NA
"25025110607-2011","25025110607","2011",0.0014760147601476,5.1068658974844,1.51314545110649,0.000948316737790422,10.0245886135805,17,0.00237079184447606,NA,NA,NA,NA,NA,NA,76414,0.00141509433962264,0.00319634703196347,0.0022140221402214,0.00516605166051661,0.00424528301886792,0.0118721461187215
"25025110607-2012","25025110607","2012",0.0022140221402214,7.56286632633768,1.51257326526754,0.00141509433962264,7.56286632633768,17,0.00424528301886792,0.000948316737790422,NA,0.0014760147601476,NA,0.00237079184447606,NA,79024,0.00319634703196347,0.00316312697695436,0.00516605166051661,0.0044280442804428,0.0118721461187215,0.0596475372797108
"25025110607-2013","25025110607","2013",0.00516605166051661,5.07218103784627,3.31642606320718,0.00319634703196347,10.9246976199766,17,0.0118721461187215,0.00141509433962264,0.000948316737790422,0.0022140221402214,0.0014760147601476,0.00424528301886792,0.00237079184447606,80740,0.00316312697695436,0.00651324359531046,0.0044280442804428,0.011070110701107,0.0596475372797108,0.112896222318715
"25025110607-2014","25025110607","2014",0.0044280442804428,5.87454993367444,4.16903543680121,0.00316312697695436,12.5071063104036,17,0.0596475372797108,0.00319634703196347,0.00141509433962264,0.00516605166051661,0.0022140221402214,0.0118721461187215,0.00424528301886792,81076,0.00651324359531046,0.00903614457831325,0.011070110701107,0.0140221402214022,0.112896222318715,0.115318416523236
"25025110607-2015","25025110607","2015",0.011070110701107,7.847533632287,3.36322869955157,0.00651324359531046,8.96860986547085,17,0.112896222318715,0.00316312697695436,0.00319634703196347,0.0044280442804428,0.00516605166051661,0.0596475372797108,0.0118721461187215,82037,0.00903614457831325,0.00864677907479464,0.0140221402214022,0.0140221402214022,0.115318416523236,0.0864677907479464
"25025110607-2016","25025110607","2016",0.0140221402214022,5.60538116591928,2.80269058295964,0.00903614457831325,7.66068759342302,17,0.115318416523236,0.00651324359531046,0.00316312697695436,0.011070110701107,0.0044280442804428,0.112896222318715,0.0596475372797108,105319,0.00864677907479464,NA,0.0140221402214022,NA,0.0864677907479464,NA
